,objID,class,g,i,r,u,z,Predicted Class
308,1237648722289098951,GALAXY,18.36981,16.69903,17.19137,20.44737,16.33943,NQSO
309,1237648722289098911,STAR,19.93826,19.82032,19.76052,21.13726,19.89396,NQSO
310,1237648722289098783,GALAXY,22.98106,20.02591,21.11484,24.06552,19.72067,NQSO
311,1237648722289034034,GALAXY,22.25222,19.32519,20.49705,23.84018,18.68622,NQSO
312,1237648722289033644,GALAXY,21.91251,20.00087,20.88633,22.05366,19.93527,NQSO
313,1237648722289033554,GALAXY,18.44706,17.47378,17.84464,19.95645,17.22717,NQSO
314,1237648722289033406,STAR,20.51651,19.74948,19.49204,22.64118,19.76689,NQSO
315,1237648722289033359,GALAXY,17.19148,15.74543,16.19695,19.25258,15.3917,NQSO
316,1237648722288968256,GALAXY,21.20615,18.67136,19.40248,23.26705,18.1357,NQSO
317,1237648722288968101,STAR,21.33612,20.30401,20.59828,25.13146,20.25654,NQSO
318,1237648722288968090,GALAXY,21.91799,19.60924,20.38645,24.16908,19.32638,NQSO
319,1237648722288967963,GALAXY,18.73635,16.90668,17.45435,20.20877,16.58616,NQSO
320,1237648722288967876,STAR,18.33856,17.6407,17.83384,19.58767,17.55346,NQSO
321,1237648722288967793,STAR,17.95834,17.73952,17.77766,19.12336,17.73125,NQSO
322,1237648722288902668,QSO,21.79402,21.74862,21.60024,22.30345,21.99632,NQSO
323,1237648722288902514,GALAXY,21.18698,18.70601,19.32705,23.15783,18.2472,NQSO
324,1237648722288902477,STAR,21.25799,21.32037,21.23215,21.76943,21.45522,NQSO
325,1237648722288902472,STAR,20.9663,20.66638,20.66264,21.88347,20.43988,NQSO
326,1237648722288902463,QSO,21.30475,21.21938,21.25482,22.05442,20.81733,QSO
327,1237648722288902325,QSO,19.44171,19.2105,19.25441,20.10271,19.07862,QSO
328,1237648722288902309,STAR,18.45446,16.72227,17.33653,20.81136,16.39482,NQSO
329,1237648722288902307,STAR,19.42238,17.57829,18.05856,21.75547,17.26838,NQSO
330,1237648722288836989,QSO,21.92069,21.624,21.66002,22.29881,20.92604,QSO
331,1237648722288836980,QSO,21.33865,20.95189,21.04592,21.71979,20.63144,QSO
332,1237648722288836830,GALAXY,18.87396,16.98204,17.55575,21.20441,16.56445,NQSO
333,1237648722288836829,GALAXY,18.93139,17.11127,17.65077,21.05557,16.72841,NQSO
334,1237648722288836805,GALAXY,18.63908,17.30656,17.80018,20.02251,17.01765,NQSO
335,1237648722288771911,QSO,23.46032,20.68103,21.75271,24.49138,20.00451,NQSO
336,1237648722288771801,GALAXY,22.02909,19.46133,20.43775,24.0683,19.07073,NQSO
337,1237648722288771762,GALAXY,22.40199,19.51835,20.52077,26.25045,19.14708,NQSO
338,1237648722288771676,QSO,21.19709,19.20476,20.11734,22.38373,18.9407,NQSO
339,1237648722288771481,GALAXY,21.38229,18.76887,19.77153,25.44367,18.32973,NQSO
340,1237648722288771472,GALAXY,21.66504,19.15555,20.07255,23.3326,18.67835,NQSO
341,1237648722288771465,GALAXY,21.72114,19.33818,20.18609,24.74383,18.80469,NQSO
342,1237648722288771459,GALAXY,22.71043,19.98759,21.0089,25.06264,19.44485,NQSO
343,1237648722288771308,GALAXY,18.87811,17.29948,17.7975,20.89454,16.96198,NQSO
344,1237645942906028449,GALAXY,21.41733,19.12303,19.85973,23.52543,18.55674,NQSO
345,1237645943978590447,GALAXY,19.81256,19.02418,19.29942,20.88457,18.84703,NQSO
346,1237645942906028262,GALAXY,20.51959,18.45954,19.14742,22.44078,17.95732,NQSO
347,1237645942906028261,GALAXY,21.31291,18.90492,19.60476,23.21348,18.45264,NQSO
348,1237645943978590448,GALAXY,21.35842,19.26271,19.87763,24.27452,18.79547,NQSO
349,1237645943978590452,GALAXY,19.54618,18.78002,19.12394,20.69829,18.69241,NQSO
350,1237645942906028227,STAR,20.54007,19.46814,19.79346,22.00889,19.34242,NQSO
351,1237645942906028225,GALAXY,19.58809,17.67156,18.29087,21.90056,17.22975,NQSO
352,1237645942906028214,STAR,20.57853,18.55047,19.14602,23.17616,18.14842,NQSO
353,1237645942906028070,STAR,17.24245,16.59565,16.77431,18.52717,16.50845,NQSO
354,1237645942905963160,GALAXY,21.1407,18.50391,19.26928,26.32752,18.00549,NQSO
355,1237645942905963091,GALAXY,21.37977,19.66134,20.1591,22.8601,19.36601,NQSO
356,1237645942905962934,GALAXY,20.93851,19.00699,19.71615,23.31311,18.69572,NQSO
357,1237645942905962758,GALAXY,18.94785,17.61497,18.0515,20.61064,17.26364,NQSO
358,1237645942905962737,GALAXY,20.58023,18.40686,18.99318,22.53897,18.03153,NQSO
359,1237645942905962656,STAR,20.92955,18.00773,19.39655,23.91886,17.23077,NQSO
360,1237645942905962575,QSO,19.09172,18.58851,18.66225,19.34624,18.65512,QSO
361,1237645942905897179,STAR,18.00564,15.70277,16.49416,20.69834,15.26078,NQSO
362,1237645942905897152,GALAXY,19.01131,17.13212,17.69935,21.59556,16.7106,NQSO
363,1237645942905896989,GALAXY,19.65433,17.7264,18.33727,21.19787,17.30752,NQSO
364,1237645942905831562,STAR,15.38514,14.43655,14.69812,16.93513,14.32276,NQSO
365,1237645942905766378,GALAXY,20.39189,18.83688,19.32595,21.4119,18.3199,NQSO
366,1237645942905766242,GALAXY,20.27324,19.037,19.44804,21.66864,18.6801,NQSO
367,1237645942905700828,GALAXY,22.22747,19.02032,20.09813,22.52494,18.33766,NQSO
368,1237645942905700587,GALAXY,19.82381,18.3293,18.92611,21.36785,17.99432,NQSO
369,1237645942905700585,GALAXY,21.48731,19.58989,20.0467,22.81213,18.99153,NQSO
370,1237645942905700564,GALAXY,19.82245,18.13899,18.68177,21.47197,17.76217,NQSO
371,1237645942905700448,STAR,15.95246,14.59039,14.95636,18.21873,14.36437,NQSO
372,1237645942905700356,STAR,17.62928,16.84065,17.09077,18.83951,16.70736,NQSO
373,1237645942905635472,GALAXY,20.87537,18.93683,19.47136,21.72595,18.59692,NQSO
374,1237645942905635146,GALAXY,24.19018,21.27413,22.57512,23.35757,21.47534,NQSO
375,1237645942905634991,GALAXY,18.83234,17.12113,17.65957,20.72014,16.69026,NQSO
376,1237645942905634975,GALAXY,18.9482,17.31798,17.85539,21.0593,16.92591,NQSO
377,1237645942905634957,GALAXY,18.12169,16.20298,16.77956,20.19501,15.7736,NQSO
378,1237645942905569896,GALAXY,21.03801,19.53181,20.00167,21.95178,19.15112,NQSO
379,1237645942905569462,GALAXY,19.39566,17.54032,18.09899,21.20322,17.11238,NQSO
380,1237645942905504327,GALAXY,20.78787,19.08244,19.5867,22.30253,18.59249,NQSO
381,1237645942905504040,GALAXY,20.25441,18.38995,18.94593,22.9843,17.95101,NQSO
382,1237645942905504034,GALAXY,19.27757,17.9285,18.45522,20.53708,17.67838,NQSO
383,1237645942905110842,QSO,20.64075,19.27204,19.95168,21.17304,18.99716,NQSO
384,1237645942904914122,GALAXY,20.27043,17.99218,18.58679,22.28164,17.72025,NQSO
385,1237645942904914039,STAR,18.75145,17.93023,18.15706,20.06921,17.92926,NQSO
386,1237645942904717681,GALAXY,22.5678,20.03015,20.94729,23.35131,19.64862,NQSO
387,1237645942904455343,STAR,18.29302,17.40654,17.66375,19.81117,17.31369,NQSO
388,1237645942898229471,STAR,18.88429,17.46008,17.84706,21.17583,17.22187,NQSO
389,1237645941824357025,GALAXY,23.15192,20.2687,21.48281,24.21379,19.87575,NQSO
390,1237645879577477252,GALAXY,18.80143,17.1968,17.6947,21.43851,16.8061,NQSO
391,1237645943978590809,QSO,22.06453,21.36042,21.5993,22.80087,21.90353,NQSO
392,1237645943978393716,STAR,17.98778,16.44281,16.86491,20.55038,16.19818,NQSO
393,1237645943978656080,GALAXY,24.57525,21.33887,23.492,24.63685,20.7147,NQSO
394,1237645943978655770,GALAXY,22.15339,19.74963,20.73318,24.2292,19.05484,NQSO
395,1237645943978655771,GALAXY,24.31892,19.90865,20.8678,23.79961,19.45395,NQSO
396,1237645943978328209,QSO,19.9256,19.55558,19.66302,20.09477,19.50878,QSO
397,1237645943978328190,STAR,18.16275,17.42675,17.65256,19.27627,17.33332,NQSO
398,1237645943978328086,STAR,21.58521,18.94765,20.51434,24.90611,18.37625,NQSO
399,1237645943976493368,GALAXY,20.18062,18.97351,19.33305,21.25372,18.57241,NQSO
400,1237645943978590317,STAR,20.10584,19.36178,19.56936,21.45742,17.18915,NQSO
401,1237645942905831442,QSO,17.3205,17.08666,17.16499,17.68028,17.03985,QSO
402,1237645942905766142,GALAXY,19.28338,17.63102,18.20051,21.19692,17.27868,NQSO
403,1237645942905766132,GALAXY,18.59501,17.38765,17.83678,20.0937,17.09724,NQSO
404,1237645943978655781,STAR,18.56085,17.0953,17.49603,20.81328,16.82858,NQSO
405,1237645941286568042,STAR,21.49618,19.92742,21.4556,24.63467,21.06323,NQSO
406,1237645943978656287,GALAXY,20.87672,19.09513,19.63373,21.97203,18.74717,NQSO
407,1237645943978655832,STAR,17.33512,16.23067,16.53451,19.09079,16.05673,NQSO
408,1237645943978590229,STAR,18.54519,17.33523,17.69347,19.16373,17.08856,NQSO
409,1237645943978590227,QSO,21.01363,20.35094,20.54219,21.32385,20.28425,QSO
410,1237645943978655852,STAR,20.97547,19.04265,19.55165,23.43608,18.75644,NQSO
411,1237645943978525443,GALAXY,23.90571,20.55743,21.9139,23.59973,20.06329,NQSO
412,1237645943978525040,GALAXY,20.57496,19.47031,19.7951,22.18677,19.38135,NQSO
413,1237645943978525034,STAR,23.39233,20.51609,22.15554,23.50983,19.64415,NQSO
414,1237645943978524926,STAR,21.91819,18.98084,20.32957,24.49308,18.34861,NQSO
415,1237645943978524918,STAR,21.60355,19.13454,20.16718,24.0519,18.63226,NQSO
416,1237645943978524843,STAR,19.13243,17.36287,17.87756,21.43334,17.05947,NQSO
417,1237645943978524819,GALAXY,19.30996,17.3773,17.88387,21.63579,17.00243,NQSO
418,1237645943978524759,STAR,17.08004,15.97465,16.26725,19.14606,15.81894,NQSO
419,1237645943978524746,STAR,17.51374,16.69659,16.93961,18.81499,16.5562,NQSO
420,1237645943978524695,STAR,16.77233,16.09258,16.27735,18.08997,16.02074,NQSO
421,1237645943978524678,GALAXY,19.31414,18.42642,18.73994,20.64713,18.22184,NQSO
422,1237645943978655958,STAR,19.34097,17.60895,18.08005,21.93348,17.31151,NQSO
423,1237645943978459825,GALAXY,23.70324,20.36759,21.41938,25.40602,19.75982,NQSO
424,1237645943978459784,STAR,22.1931,21.57427,21.86706,23.04576,21.8048,NQSO
425,1237645943978655966,GALAXY,19.25717,18.4698,18.76149,20.49337,18.33841,NQSO
426,1237645943978459635,GALAXY,20.1255,19.10535,19.45772,21.76317,18.91591,NQSO
427,1237645943978459453,QSO,20.21883,19.93445,20.02234,20.45276,19.5923,QSO
428,1237645943978459422,STAR,21.80007,19.22903,20.20778,25.35895,18.71605,NQSO
429,1237645943978459408,GALAXY,21.40886,18.99341,19.61306,24.45465,18.68737,NQSO
430,1237645943978459394,STAR,21.74334,19.36876,20.22189,23.67324,18.61656,NQSO
431,1237645943978459377,GALAXY,20.31612,18.8369,19.29427,21.46487,18.58906,NQSO
432,1237645943978459375,GALAXY,20.95747,18.35969,19.0171,23.20642,17.93231,NQSO
433,1237645943978459369,STAR,20.41017,17.90583,18.87695,23.33592,17.38161,NQSO
434,1237645943978656031,STAR,20.76715,18.97786,19.50669,23.83689,18.6575,NQSO
435,1237645943978656038,GALAXY,20.94407,19.10117,19.65783,22.58279,18.67439,NQSO
436,1237645943978459256,STAR,16.20731,15.68935,15.82763,17.33792,15.63853,NQSO
437,1237645943978459229,STAR,16.67442,15.72588,15.97953,18.44685,15.60808,NQSO
438,1237645943978394282,STAR,22.11011,21.50459,21.68201,23.37984,21.95596,NQSO
439,1237645943978394188,STAR,22.38192,20.34735,20.93606,23.24163,20.04969,NQSO
440,1237645943978656041,STAR,20.53449,17.82692,18.88905,23.11022,17.22066,NQSO
441,1237645943978656046,GALAXY,19.75441,18.12407,18.64418,21.76385,17.7013,NQSO
442,1237645943978394050,GALAXY,21.18563,18.72197,19.40412,22.1744,18.27576,NQSO
443,1237645943978394040,STAR,22.45619,21.79558,21.93547,23.44294,21.62631,NQSO
444,1237645943978656050,GALAXY,20.82626,18.48711,19.16641,22.78554,18.04314,NQSO
445,1237645943978393968,GALAXY,20.89897,19.28273,19.74156,21.9875,18.9106,NQSO
446,1237645943978393802,GALAXY,20.29937,18.23314,18.79493,23.02984,17.89245,NQSO
447,1237645943978393792,GALAXY,20.11888,18.01745,18.53983,22.93146,17.67698,NQSO
448,1237645943978393777,STAR,18.42094,17.55169,17.80812,19.75694,17.41628,NQSO
449,1237645943978656051,GALAXY,21.10459,18.74516,19.37864,22.87884,18.2271,NQSO
450,1237645943978852692,GALAXY,21.29546,19.23406,19.82226,23.10757,18.83439,NQSO
451,1237645943978393677,STAR,17.45781,16.35229,16.6819,19.24352,16.16968,NQSO
452,1237645943978393658,STAR,16.75243,15.70902,15.9907,18.65763,15.57486,NQSO
453,1237645943978393614,STAR,17.76852,16.87898,17.1383,19.28799,16.74025,NQSO
454,1237645943978328381,GALAXY,21.98857,19.39989,20.13139,23.13834,18.97112,NQSO
455,1237645943978328364,GALAXY,20.45052,19.24375,19.5694,21.3479,19.07299,NQSO
456,1237645943978328360,STAR,20.77476,20.61555,20.62119,21.83922,20.78275,NQSO
457,1237645943978328358,QSO,20.58056,20.05264,20.12276,20.85471,20.4247,NQSO
458,1237645943978328300,GALAXY,19.23896,18.17785,18.52352,20.01771,17.89741,NQSO
459,1237645943978328289,GALAXY,17.5344,16.80851,17.04177,18.97668,16.6608,NQSO
460,1237645943978328117,GALAXY,18.78448,17.88964,18.27358,20.29129,17.69475,NQSO
461,1237645943978328116,GALAXY,18.45172,17.65247,18.02615,19.64622,17.57502,NQSO
462,1237645943978328096,GALAXY,21.5465,19.05063,19.78559,25.64326,18.62871,NQSO
463,1237645943978262548,STAR,17.94317,16.96295,17.22723,19.18181,15.90752,NQSO
464,1237645943978197335,GALAXY,20.84417,19.96371,20.29623,20.92768,19.67619,QSO
465,1237645943978656141,QSO,21.46299,19.93801,20.73647,22.9301,19.77492,NQSO
466,1237645943977607393,QSO,24.6763,22.82823,23.32887,25.10526,22.63741,NQSO
467,1237645943978656211,QSO,21.4997,20.68386,21.09663,23.24875,20.34801,NQSO
468,1237645943978656227,STAR,22.01632,21.33418,21.70139,23.27907,21.20136,NQSO
469,1237645943976689870,STAR,21.1314,18.85191,19.61986,24.22936,18.41748,NQSO
470,1237645943978852844,GALAXY,21.37068,19.05535,19.75616,23.39175,18.52944,NQSO
471,1237645943978656296,GALAXY,20.5093,19.07476,19.49681,22.07939,18.81914,NQSO
472,1237645943976493356,QSO,20.27721,19.56212,20.01422,20.93726,19.38114,QSO
473,1237645943976493342,QSO,21.05847,19.93393,20.50931,21.52237,19.59518,NQSO
474,1237645943976493341,GALAXY,22.58105,19.57425,20.47318,23.94732,19.229,NQSO
475,1237645943976493336,GALAXY,20.72633,19.80298,20.03636,21.68117,19.52398,NQSO
476,1237645943976493332,STAR,21.11145,18.50125,19.73457,23.9852,17.80027,NQSO
477,1237645943976493329,STAR,21.1286,19.39533,19.93416,22.88376,19.08935,NQSO
478,1237645943976493319,GALAXY,20.09176,17.93801,18.55138,22.35923,17.59053,NQSO
479,1237645943976493306,GALAXY,19.91398,18.13778,18.63549,21.88847,17.78285,NQSO
480,1237645943976493301,GALAXY,18.96278,17.40751,17.91766,20.24209,17.03889,NQSO
481,1237645943976493300,GALAXY,20.0868,18.10579,18.60169,22.78083,17.72512,NQSO
482,1237645943976493295,QSO,20.48714,19.99516,19.95873,20.94212,19.89583,NQSO
483,1237645943976493294,GALAXY,18.71213,17.45397,17.88338,20.05932,17.15525,NQSO
484,1237645943976493292,GALAXY,20.17392,17.77559,18.40122,22.94934,17.40395,NQSO
485,1237645943976493290,GALAXY,18.32554,17.25495,17.63795,19.51618,17.02355,NQSO
486,1237645943976493287,GALAXY,20.04157,18.76819,19.17394,21.34398,18.53747,NQSO
487,1237645943978656371,GALAXY,21.04831,19.75751,20.14316,22.79731,19.22034,NQSO
488,1237645943978656537,QSO,23.26587,20.6031,21.50343,24.15008,19.94578,NQSO
489,1237645943978721417,GALAXY,19.35582,17.65538,18.24951,21.02462,17.26197,NQSO
490,1237645943976493143,STAR,20.56177,18.08089,18.9634,24.35797,17.59892,NQSO
491,1237645943976493117,STAR,16.06596,15.27468,15.4773,17.55207,15.18651,NQSO
492,1237645943976034423,GALAXY,19.02012,18.31636,18.55788,20.27079,18.16985,NQSO
493,1237645943975837853,GALAXY,19.33312,18.41415,18.78442,20.33627,18.25526,NQSO
494,1237645943978721428,GALAXY,19.37939,17.47016,18.0134,21.38279,17.05749,NQSO
495,1237645943975575661,GALAXY,20.3717,18.63067,19.10755,23.58959,18.37418,NQSO
496,1237645943975182466,STAR,18.30937,17.44874,17.69437,19.85148,17.35466,NQSO
497,1237645943974396134,GALAXY,18.16448,16.50356,16.99465,20.36799,16.18761,NQSO
498,1237645943974396133,GALAXY,16.80968,15.1123,15.6026,19.11101,14.74625,NQSO
499,1237645943973675526,GALAXY,19.8794,18.65949,19.0417,20.83682,18.41866,NQSO
500,1237645943973675486,GALAXY,21.75921,19.00644,20.0034,25.82374,18.54098,NQSO
501,1237645943978721466,STAR,18.71365,17.84013,18.09072,20.15235,17.72444,NQSO
502,1237645943973675270,QSO,20.67584,20.53176,20.6267,21.31694,20.30923,QSO
503,1237645943973675244,GALAXY,20.45419,18.81455,19.31802,22.00285,18.41927,NQSO
504,1237645943973675114,STAR,16.58798,16.01955,16.16677,17.73887,15.92764,NQSO
505,1237645943973675103,STAR,17.61846,18.20897,17.91781,17.78975,18.4809,NQSO
506,1237645943973675097,GALAXY,18.81555,17.7813,18.15217,20.46638,17.59101,NQSO
507,1237645943973675064,STAR,17.48169,16.94243,17.0797,18.58539,16.85802,NQSO
508,1237645943973675061,STAR,16.19536,15.35889,15.58417,17.70665,15.22968,NQSO
509,1237645943973610114,GALAXY,23.08544,19.6652,21.00137,24.94784,18.94998,NQSO
510,1237645943973610108,GALAXY,23.52213,20.37926,21.7419,24.82877,19.92981,NQSO
511,1237645943978590998,GALAXY,22.57675,19.5486,20.57175,26.9979,19.14924,NQSO
512,1237645943973609927,GALAXY,20.33398,18.65652,19.19992,21.80989,18.36328,NQSO
513,1237645943973609667,GALAXY,20.45667,19.13359,19.59517,21.47507,18.81784,NQSO
514,1237645943978721570,QSO,20.38605,19.60723,19.95135,20.84638,19.51794,QSO
515,1237645943978721573,GALAXY,21.5937,21.1264,21.48545,22.43383,21.01196,NQSO
516,1237645943978721574,GALAXY,19.93646,19.06851,19.32415,21.01406,18.89483,NQSO
517,1237645943973609618,GALAXY,18.30692,16.89389,17.3375,20.23215,16.57104,NQSO
518,1237645943973609616,GALAXY,18.23981,17.17573,17.54194,19.58999,16.92423,NQSO
519,1237645943978721577,GALAXY,21.13011,19.96705,20.17443,21.98983,19.68513,NQSO
520,1237645943978721769,STAR,22.96983,21.83849,22.14287,23.53862,21.36406,NQSO
521,1237645943978721863,STAR,21.89508,21.41273,21.59364,22.55534,21.20318,QSO
522,1237645943973609503,QSO,19.2833,18.96005,18.96885,19.38883,19.03716,QSO
523,1237645943973609500,STAR,16.99443,16.45938,16.60633,17.91809,16.39112,NQSO
524,1237645943435035137,QSO,23.60163,22.24249,22.30137,23.66777,22.42271,NQSO
525,1237645943978786819,STAR,16.24015,15.62851,15.79209,17.4248,15.54998,NQSO
526,1237645943978786823,STAR,19.55273,19.01774,19.17195,20.70381,18.95714,NQSO
527,1237645943435034936,GALAXY,23.03039,22.68049,22.99993,23.62189,22.48496,QSO
528,1237645943435034926,GALAXY,23.73649,22.65272,22.80768,23.89457,21.36043,NQSO
529,1237645943435034915,QSO,23.01491,22.55349,22.80345,23.48249,21.82381,QSO
530,1237645943978786835,STAR,16.95602,15.52998,15.92631,19.23483,15.30021,NQSO
531,1237645943435034880,STAR,20.22248,20.1629,20.09955,21.32675,20.15445,NQSO
532,1237645943435034871,GALAXY,21.11889,20.60806,20.98335,21.19677,20.70048,QSO
533,1237645943435034868,GALAXY,19.96044,18.96575,19.32096,21.031,18.75355,NQSO
534,1237645943978786850,STAR,19.50805,18.76591,18.97482,20.72561,18.62216,NQSO
535,1237645943978590383,STAR,17.22412,15.5043,15.96644,19.90329,15.23104,NQSO
536,1237645943978590386,GALAXY,17.15676,16.05119,16.46291,18.79809,15.75717,NQSO
537,1237645943435034680,STAR,21.32203,18.06598,19.6427,23.95274,17.26149,NQSO
538,1237645943435034677,STAR,18.22788,17.89271,17.97637,19.16163,17.85511,NQSO
539,1237645943435034674,GALAXY,18.60843,17.04128,17.44914,21.52479,16.67888,NQSO
540,1237645943978591175,STAR,24.80348,20.39163,22.05774,24.34044,19.62819,NQSO
541,1237645943978590400,GALAXY,18.0934,17.31631,17.64492,19.20826,17.1272,NQSO
542,1237645943978786985,STAR,18.09071,17.09434,17.38053,19.71861,16.96036,NQSO
543,1237645943433724239,GALAXY,20.99854,20.05712,20.57884,21.34952,19.92054,QSO
544,1237645943978786994,GALAXY,19.34124,18.46079,18.79513,20.49975,18.2792,NQSO
545,1237645943978590403,STAR,20.30008,18.55136,19.04214,23.333,18.29211,NQSO
546,1237645943978786997,STAR,19.56156,18.87878,19.05082,20.61457,18.7543,NQSO
547,1237645943978787003,STAR,18.14381,17.14853,17.44287,19.70507,16.97263,NQSO
548,1237645942906290409,STAR,20.85792,17.83875,19.089,23.22536,17.25712,NQSO
549,1237645942906290310,QSO,19.81987,19.06928,19.28402,20.2801,18.48087,QSO
550,1237645942906225023,GALAXY,22.0155,19.19967,20.10798,24.13039,18.73031,NQSO
551,1237645942906225020,GALAXY,19.96876,18.56433,19.06945,22.32282,18.39895,NQSO
552,1237645943978787006,STAR,18.0371,17.19485,17.43207,19.44818,17.06161,NQSO
553,1237645943978787099,GALAXY,19.03678,17.47889,17.9439,21.29127,17.06323,NQSO
554,1237645943978787108,STAR,17.6525,16.37466,16.76274,19.67125,16.12992,NQSO
555,1237645943978787112,GALAXY,19.49973,17.83533,18.36315,21.75814,17.37319,NQSO
556,1237645943978787118,STAR,19.37308,18.60297,18.85934,20.52659,18.50269,NQSO
557,1237645943978787121,STAR,19.75682,19.10636,19.31749,20.88612,19.02929,NQSO
558,1237645943978590416,STAR,20.14275,17.79988,18.64612,23.55602,17.3249,NQSO
559,1237645943978590427,GALAXY,22.38991,19.45351,20.54007,25.04893,19.00464,NQSO
560,1237645943978590429,GALAXY,22.24613,19.45928,20.41165,25.69704,18.83957,NQSO
561,1237645943978787179,GALAXY,19.69946,17.66397,18.24187,22.14147,17.24303,NQSO
562,1237645942906028313,GALAXY,21.39706,19.30227,19.97923,23.64124,18.87369,NQSO
563,1237645943978787182,GALAXY,18.36717,17.30487,17.70399,19.71866,17.05857,NQSO
564,1237645943978787188,GALAXY,21.01293,18.52428,19.22211,22.42312,18.08327,NQSO
565,1237645943978787189,GALAXY,21.96423,19.19316,20.05085,24.72318,18.8048,NQSO
566,1237645943978787195,GALAXY,21.46655,18.78902,19.57846,23.06265,18.31263,NQSO
